sentence_id,text,source,vector
2967,R.,signes.txt,
2968,"S.S. ; mais, en même temps, tous les mouvements anticommunistes recevraient le moyen de se réclamer d'un grand révolutionnaire.",signes.txt,
2969,La partie centrale du prétendu testament est merveilleusement propre à ce double office.,signes.txt,
2970,Lénine en s'opposant à Kerensky lors de la première guerre mondiale.,signes.txt,
2971,"« Nous savons que notre succès entraînerait fatalement la défaite du fascisme, même si notre action devait l'aider à remporter des succès mili-taires temporaires.",signes.txt,
2972,Staline est la condition sine qua non du triomphe du prolétariat à l'échelle mondiale dans les pays capitalistes progressistes.,signes.txt,
2973,États ca- pitalistes progressistes.,signes.txt,
2974,Staline et la régénération de la démo- cratie soviétique.,signes.txt,
2975,« J’estime essentiel de déclarer ouvertement aux travailleurs du monde que je ne suis plus de cette opinion (phrase soulignée dans le texte origi-nal).,signes.txt,
2976,"« La bureaucratie stalinienne, qui débuta comme une simple excrois- sance greffée sur le corps de l'État des travailleurs, est devenue son maîtresouverain, un maître animé par des intérêts de classe qui ont une significa-tion historique sinistre.",signes.txt,
2977,La victoire de cette bureaucratie sur [319] les for- ces de la démocratie ouvrière ouvrira la porte à la plus sombre période del’Histoire que l'humanité aura jamais connue.,signes.txt,
2978,Staline.,signes.txt,
2979,« Il sera alors nécessaire de reconnaître que cette dégénérescence bu- reaucratique de l'Union soviétique apporte la preuve de l'incapacité congé-nitale du prolétariat à devenir une classe dirigeante et que l'Union soviéti-que serait devenue le précurseur et l'embryon d'un nouveau et terrible ré-gime d'exploitation à l'échelle internationale. (Souligné dans le texte).,signes.txt,
2980,Europe.,signes.txt,
2981,Un communiqué ronéotypé du Secrétariat international de la IVe Internationa- le établit d'une manière démonstrative qu'il s'agit d'un faux.,signes.txt,
2982,Grande conspiration contre l’U.,signes.txt,
2983,R.,signes.txt,
2984,Comment Victor Serge aurait-il été fait dépositaire du « testament » alors qu'il avait rompu politiquement avec.,signes.txt,
2985,Trotsky a soutenues jusqu'à sa mort.,signes.txt,
2986,"« Toute l'argumentation (de Trotsky), dit la IVe Internationale, tournait autour du fait que la dictature stalinienne ne représentait pas celle d'unenouvelle classe sociale.",signes.txt,
2987,Trotsky a défendu avec acharnement cette même idée. Une violente discussion éclata parmi les trotskystes américains sur la question russe à lafin de 1939.,signes.txt,
2988,Trotsky combat violemment l'idée que la bureaucratie constituerait une nouvelle classe.,signes.txt,
2989,"« Mais heureusement, parmi les conquêtes qui survivent de la Révolu- tion d'octobre se trouvent l'industrie nationalisée et l'économie soviétiquecollectivisée.",signes.txt,
2990,Sur cette base des Soviets ouvriers peuvent édifier une socié- té nouvelle et meilleure.,signes.txt,
2991,Nous ne pouvons abandonner cette base à la bourgeoisie mondiale à aucune condition.,signes.txt,
2992,"Le devoir des révolutionnaires est de défendre bec et ongle chaque position conquise par la classe ouvriè-re, qu'il s'agisse de droits démocratiques, d'échelles de salaires ou d'uneaussi grande conquête de l'humanité que la nationalisation des moyens deproduction et l'économie planifiée.",signes.txt,
2993,Ceux qui sont incapables de défendre les conquêtes déjà acquises ne peuvent jamais lutter pour de nouvelles.,signes.txt,
2994,Contre l'ennemi impérialiste nous défendrons l'U.,signes.txt,
2995,R.,signes.txt,
2996,S.S. de toute notre for- ce.,signes.txt,
2997,"Europe. Il écrit : « Dans les pays vaincus, la situation des masses sera immé- diatement aggravée à l'extrême.",signes.txt,
2998,À l'oppression sociale s'ajoute l’oppression natio- nale dont le principal fardeau est également porté par les ouvriers.,signes.txt,
2999,"De toutes les formes de dictature, la dictature totalitaire d'un conquérant étranger est la plusintolérable...",signes.txt,
3000,"Il est impossible de mettre un soldat armé derrière chaque ouvrier ou paysan polonais, norvégien, danois, hollandais, belge ou français...",signes.txt,
3001,On peut pré- voir avec certitude une rapide transformation de tous les pays conquis en baril depoudre...,signes.txt,
3002,« pour mille ans ».,signes.txt,
3003,Le communiqué de la IVe Internationale continue en montrant que le prétendu testament falsifie un texte authentique.,signes.txt,
3004,Dans un article intitulé L'U.,signes.txt,
3005,R.,signes.txt,
3006,"« Si cependant il est admis que la guerre actuelle ne provoquerait pas la révolution, mais le déclin du prolétariat, alors il reste aussi une autrepossibilité : un nouveau déclin du capitalisme monopolisateur, sa fusionplus intime avec l'État et le remplacement de la démocratie, partout où elleexiste encore, par un régime totalitaire.",signes.txt,
3007,L'incapacité du prolétariat à pren- dre en ses mains la direction de la société pourrait effectivement conduiresous ces conditions à la croissance d'une nouvelle classe exploitante à par-tir de la bureaucratie bonapartiste fasciste.,signes.txt,
3008,"Ce serait d'après toutes les indi- cations un régime de décadence, indiquant le déclin de la civilisation.",signes.txt,
3009,U.,signes.txt,
3010,R.,signes.txt,
3011,"S.S., à une [322] bureaucratie privilégiée.",signes.txt,
3012,"Nous serions alors forcés d'admettre que la cause de la rechute bureaucratique n'est pas le caractère arriéré du pays ni l'environnementimpérialiste, mais l'incapacité congénitale du prolétariat de devenir uneclasse dominante.",signes.txt,
3013,Il serait alors nécessaire d'admettre rétrospectivement que l'U.,signes.txt,
3014,R.,signes.txt,
3015,"Defense of Marxism, p.",signes.txt,
3016,S.W.,signes.txt,
3017,"P., dont Trotsky analyse ici les tendances) - et l'hypothèse est ex- pressément que le prolétariat des pays capitalistes avancés ait échoué dans sa tâ-che révolutionnaire.",signes.txt,
3018,Le « testament » transforme l'hypothèse en assertion et confie la tâche révolutionnaire au seul prolétariat russe.,signes.txt,
3019,C'est ainsi qu'on maquille une politique marxiste en aventure anticommuniste.,signes.txt,
3020,France-Dimanche et publiées en 1946 dans les colonnes du jour- nal.,signes.txt,
3021,« éduquer (ses) équipes de saboteurs ».,signes.txt,
3022,Trotsky saboteur et espion.,signes.txt,
3023,France-Dimanche.,signes.txt,
3024,"Il est donc sûr que les thèses de Trotsky n'ont rien de commun avec le faux testament, - non plus qu'avec la [323] politique de l'anticommunisme français.",signes.txt,
3025,"Mais, s'il demeurait en 1940 résolument fidèle à ses positions, Trotsky en a luci- dement expliqué les difficultés ; il a même envisagé le cas où elles deviendraientintenables, indiquant d'un mot ce qu'il faudrait faire dans ce cas, tout compromisavec l'anticommunisme réactionnaire étant, bien entendu, exclu.",signes.txt,
3026,"Concrètement, la difficulté est celle-ci : comment appliquer à la fois la thèse de la démocratie destravailleurs et celle de la défense inconditionnelle de l’U.",signes.txt,
3027,R.,signes.txt,
3028,Traduction du Secrétariat de la IVe Internationale.,signes.txt,
3029,R.,signes.txt,
3030,« contrôle » du type fasciste.,signes.txt,
3031,"Une telle concession aurait une signification principielle profonde, pour- rait être le point de départ d'un nouveau chapitre dans l'histoire du régimesoviétique et en conséquence, de notre part, d'une nouvelle appréciation dela nature de l'État soviétique.",signes.txt,
3032,"Il est néanmoins plus probable que, dans les territoires destinés à devenir parties de l’U.",signes.txt,
3033,R.,signes.txt,
3034,Moscou poursuivra l'expropriation des grands propriétaires et l'étatisation des moyens de production.,signes.txt,
3035,"Cette variante est plus probable, non que la bu- reaucratie demeure fidèle au programme socialiste, mais parce qu'elle n'estni désireuse ni capable de partager le pouvoir et les privilèges qui y sontattachés avec les vieilles classes dirigeantes des territoires occupés.",signes.txt,
3036,Une analogie s'offre ici d'elle-même.,signes.txt,
3037,"Le premier, Bonaparte a mis fin à la Ré- volution par le moyen d'une dictature militaire.",signes.txt,
3038,"Napoléon envers les paysans, ni par les principes démocra- tiques, mais plutôt par le fait que la dictature bonapartiste reposait, non surles relations de propriété féodales, mais sur les relations de propriété bour-geoises.",signes.txt,
3039,"Rouge devrait (...) avoir pour résultat [324] l'abolition de la propriété privée capitaliste, de manière à mettre le régime des territoiresoccupés en accord avec le régime de l'U.",signes.txt,
3040,R.,signes.txt,
3041,S.S. (...).,signes.txt,
3042,"Biélorussiens eux-mêmes le souhaitent, pour l'indépendance de la Bié- lorussie soviétique.",signes.txt,
3043,"Rouge, les partisans de la Quatrième Internationale doivent jouer le rôle le plus décisif dans l'expropriation des propriétairesfonciers et des capitalistes, dans le partage des terres au bénéfice despaysans, dans la création des comités de travailleurs et des soviets, etc.",signes.txt,
3044,Kremlin et de ses agences locales.,signes.txt,
3045,Rouge.,signes.txt,
3046,"Il est sûr que c'est là le langage même de 1917, - aussi fidèle à la conscience qu'à l'action.",signes.txt,
3047,Il est sûr aussi que les militants polonais qui auraient suivi - qui ont suivi - cette ligne n'ont pas dû la suivre longtemps.,signes.txt,
3048,U.,signes.txt,
3049,R.,signes.txt,
3050,« caste » (appliquée par lui à la bureaucratie soviétique) n'a pas de caractère scientifique 191 .,signes.txt,
3051,"C'est une analogie historique qu'il est permis d'employer provisoirement pour faire la sociologie du présent, et tant que la réali-té correspondante est encore ambiguë.",signes.txt,
3052,"Il reconnaissait ainsi que ses thèses pour- raient appeler un nouvel examen, s'il s'avérait que, dans le fonctionnement del'U.",signes.txt,
3053,R.,signes.txt,
3054,"S.S., les bases du régime et l'appareil ne peuvent plus être ni théoriquement ni pratiquement dissociés.",signes.txt,
3055,"C'est la perspective marxiste elle-même qui serait alors mise en question, puisque les faits feraient apparaître, en marge de l'alternativemarxiste, capitalisme ou socialisme, un type de société qui ne se laisse définir paraucun des deux concepts.",signes.txt,
3056,The U.,signes.txt,
3057,"In Defense of Marxism, p. 6.",signes.txt,
3058,"Staline est la première phase d'une nouvelle société fondée sur l'exploitation. Si le second pronostic s'avère correct, bien entendu, la bureaucratie deviendra unenouvelle classe exploiteuse.",signes.txt,
3059,"Si onéreuse que cette seconde perspective puisse être, si le prolétariat mondial se montrait effectivement incapable de remplir la mission[326] qui lui a été confiée par le cours du développement, il ne resterait plus qu'àreconnaître que le programme socialiste, fondé sur les contradictions internes dela société capitaliste, est finalement une utopie.",signes.txt,
3060,"« Il est de soi absolument évident que si le prolétariat international, en conclusion de l'expérience de notre époque entièreet de la nouvelle guerre en cours, s'avérait incapable de devenir le maître de lasociété, cela signifierait l'effondrement de tout espoir de révolution socialiste, caril est impossible de s'attendre à des conditions qui lui soient plus favorables ; entout cas, personne ne les prévoit ou n'est capable de les définir.",signes.txt,
3061,« droits ») d'en conclure que le prolétariat a abandonné ses possibilités révolutionnaires et doit renoncer à toute aspiration à l'hégémonie dans la périodequi est immédiatement devant nous.,signes.txt,
3062,"Vingt-cinq ans à l'échelle de l'histoire, quand il s'agit des changements les plus profonds des systèmes économiques et culturels,pèsent moins qu'une heure dans la vie d'un homme.",signes.txt,
3063,"Dans les années de la réaction russe la plus sombre (de 1907 à 1917), nous avons pris pour point de départ les possibilitésrévolutionnaires que le prolétariat russe avait révélées en 1905.",signes.txt,
3064,"Dans les années de la réaction mondiale, nous devons partir des possibilités que le prolétariat russea révélées en 1917.",signes.txt,
3065,Ce n'est pas par hasard que la Quatrième Internationale s'est elle-même nommée le parti mondial de la révolution socialiste.,signes.txt,
3066,Nous n'avons pas à changer de chemin.,signes.txt,
3067,"Nous gouvernons vers la révolution mondiale [327] et, par là même, vers la renaissance de l'U.",signes.txt,
3068,R.,signes.txt,
3069,"Ibid., p. 9.",signes.txt,
3070,"Mais c'est dire que, pour nous qui n'avons pas vécu 1917, une autre perspective est pos-sible.",signes.txt,
3071,U.,signes.txt,
3072,R.,signes.txt,
3073,"S.S., sur le volume du système concentra- tionnaire, sur la quasi-autonomie du système policier, il devient toujours plus dif-ficile de voir l'U.",signes.txt,
3074,R.,signes.txt,
3075,U.,signes.txt,
3076,R.,signes.txt,
3077,"S.S. même, sur des bases de production collective, des rapports d'exploitation s'établissent, et comme dans le monde entier les prolétariats sem-blent moins qu'il y a trente ans conscients de leur mission historique, nous en ve-nons à nous demander si 1917 a vraiment marqué l'affleurement d'une logique del'histoire qui ramènerait tôt ou tard les problèmes et les solutions du marxisme, ousi, au contraire, 1917 n'a pas été une chance, un cas privilégié, exceptionnellementfavorable à la vue marxiste de l'histoire.",signes.txt,
3078,"Supposé que cela soit établi, ni le R.",signes.txt,
3079,P.,signes.txt,
3080,F.,signes.txt,
3081,"« intellectuels en retraite », c'est précisément que, ayant ou vécu ou du moins compris le marxisme, et rencontrant la question que nous posons, ils sontretombés en deçà, ils n'ont pas tenté de tracer malgré tout un chemin pour l'huma-nisme de tous les hommes, ils ont, chacun à sa manière, consenti au chaos, prisleur retraite.",signes.txt,
3082,Trotsky. Trotsky et son parti ont posé la question [328] sous forme d'hypo- thèse - et renvoyé à plus tard la réponse.,signes.txt,
3083,Il ne faudrait pas que cette discussion autour du faux testament se conclût purement et simplement par un exposé dutrotskysme classique.,signes.txt,
3084,"La tombe de Trotsky, s'il faut croire les photographies des journaux, porte une faucille et un marteau, sans rien qui distingue cet emblème decelui de l’U.",signes.txt,
3085,R.,signes.txt,
3086,S.S. Ainsi continue-t-il de s'affirmer solidaire des conquêtes d'Oc- tobre.,signes.txt,
3087,"Mais cela, c'est le destin de Trotsky, c'est Trotsky concluant sa vie. Trotsky, vivant encore dans ce qu'il a écrit, suggère une question à laquelle la pierre de satombe ne répond pas.",signes.txt,
3088,Ce serait notre affaire à tous d'y répondre.,signes.txt,
3089,II. Marxisme et superstition.,signes.txt,
3090,"Le marxisme a toujours admis que les valeurs de culture étaient, comme tout le reste, solidaires de l'histoire sociale, mais n'a jamais admis que les deux déve-loppements fussent point par point parallèles, ni donc la littérature et la critique desimples auxiliaires de l'action politique, des variétés de la propagande.",signes.txt,
3091,Engels disait que la courbe des idéologies est beaucoup plus compliquée que celle del'évolution politique et sociale.,signes.txt,
3092,"Marx parle, dans un passage fameux, du « charme éternel » de l'art grec.",signes.txt,
3093,« éter- nelles ».,signes.txt,
3094,"C'était le communisme optimiste, qui fait confiance à la spontanéité de l'écrivain ou de l'artiste, au développement intrinsèque de leur culture, et ne leurdonne d'autre consigne que d'être aussi profondément que possible écrivain ouartiste, persuadé qu'il ne peut jamais y avoir de conflit, mais au contraire conver-gence et rencontre, entre les exigences de la culture et l'action révolutionnaire.",signes.txt,
3095,"Le communisme d'aujourd'hui se comporte au contraire comme s'il n'y avait plus decritères intrinsèques en matière de culture, comme si littérature et science étaientdes moyens, parmi d'autres, de l'action politique [329] immédiate, elle-mêmecomprise comme simple défense de l'U.",signes.txt,
3096,R.,signes.txt,
3097,S.S.,signes.txt,
3098,"En 1946, Lukacs, défendait sa conception de l'autocritique en termes de cultu- re : c'était le droit, dont les écrivains, les philosophes et les savants ont toujoursusé, de dépasser ce qu'ils avaient précédemment dit ou écrit, de comprendre et dejuger leur propre passé, de mûrir et de grandir sans craindre les contradictionsapparentes, sans ce souci de rester formellement d'accord avec soi-même qui esten réalité une prétention décadente : prétention de totaliser une œuvre avant qu'el-le ait commencé, regard posthume sur une vie qu'on n'a pas encore vécue.",signes.txt,
3099,"Geschichte und Klassenbewusztsein à la théorie de la connaissance réaliste des ouvrages récents, il y ait maturation, croissance.",signes.txt,
3100,Mais enfin la théorie du moins était saine.,signes.txt,
3101,"C'était en fait le droit de se tromper reconnu à l'écrivain, les difficultés et même les ambiguïtés de l'expression et de la cultureréaffirmées d'une manière énergique.",signes.txt,
3102,"Lukacs, ses premiers ouvrages n'était peut-être qu'une manière rusée de l'enfermer dans son passé pré-marxiste.",signes.txt,
3103,Tolstoï et dans Goethe un « charme éternel » qui fait d'eux des mo- dèles.,signes.txt,
3104,Russie que la littérature de l'avenir se dessine. La défense de l'U.,signes.txt,
3105,R.,signes.txt,
3106,"S.S. est aussi serrée sur le terrain du roman que sur celui de la diplomatie, elle n'est pas undes devoirs révolutionnaires, elle est le seul.",signes.txt,
3107,"Lukacs au sens de 1946 était un fait de culture. Au sens d'aujourd'hui, elle en est la négation.",signes.txt,
3108,"En 1937, Boukharine, reconsidérant son attitude des années passées dans la perspective de la situation mondiale, se déclarait criminel pour avoir fait opposi-tion, mais refusait de s'avouer espion ou saboteur.",signes.txt,
3109,"En 1949 Rajk, [330] contre tout ce qu'on sait de lui, se donne pour un agent américain.",signes.txt,
3110,III. L'U.,signes.txt,
3111,R.,signes.txt,
3112,S.S. et les camps.,signes.txt,
3113,"Il est donc établi que des citoyens soviétiques peuvent être déportés en cours d'enquête, sans jugement et sans limite de temps.",signes.txt,
3114,R.,signes.txt,
3115,F.,signes.txt,
3116,S.S.R. 194 ne pose le principe de la décision administrative que pour le tra- vail correctif sans suppression de la liberté 195 .,signes.txt,
3117,"Mais il la mentionne très claire- ment en ce qui concerne la privation de liberté et la déportation, à l'article 44 196 .",signes.txt,
3118,"RFSSR au 1er mars 1940. Vol. 9, O.",signes.txt,
3119,G.,signes.txt,
3120,I.,signes.txt,
3121,"Gospolitizdat, 1941).",signes.txt,
3122,"Section I du Code, article 8.",signes.txt,
3123,"Il est donc impossible de soutenir, comme le [331] fait Pierre Daix 197 , que la décision administrative n'est en vigueur que pour le cas bénin du travail correctifsans privation de liberté.",signes.txt,
3124,"Il est en outre établi que l'appareil répressif tend à constituer, en U.",signes.txt,
3125,R.,signes.txt,
3126,"S.S., un pouvoir distinct.",signes.txt,
3127,Une ordonnance du 27 octobre 1934 198 transfère au N.,signes.txt,
3128,K.,signes.txt,
3129,V.,signes.txt,
3130,"Peuple à la Justice. Le système a ses revenus propres, fournis par le tra- vail des détenus, et qui servent en particulier à entretenir l'appareil administra-tif 199 .",signes.txt,
3131,Commissariat du Peuple à la Justice.,signes.txt,
3132,"Il est troisièmement établi que la bonne marche du travail correctif est assurée par une délégation de pouvoir aux détenus de droit commun 200 , - selon une mé-thode qui a fait ses preuves.",signes.txt,
3133,"À moins d'être illuminé, on admettra que ces faits remettent entièrement en question la signification du système russe.",signes.txt,
3134,Nous n'appliquons pas ici à l'U.,signes.txt,
3135,R.,signes.txt,
3136,S.S.,signes.txt,
3137,Seules les personnes dont le cas est en cours d'enquête peuvent être maintenues dans les cellules de réclusion (art. 29).,signes.txt,
3138,Pourquoi D. Rousset a-t-il inventé les camps soviétiques ? p. 6.,signes.txt,
3139,"Même Recueil, additif à l'article 129 du Code de travail correctif.",signes.txt,
3140,"Même Recueil, Code de travail correctif, article 139 a.",signes.txt,
3141,"Péguy, qui disait que toute cité qui recèle une seule misère indivi- duelle est une cité maudite : à ce compte, elles le sont toutes et il n'y aurait pas dedifférence à faire entre elles.",signes.txt,
3142,"Ce que nous disons, c'est qu'il n'y a pas de socialis- me quand un citoyen sur vingt est au camp.",signes.txt,
3143,"Rien ne sert de répondre ici que toute révolution a ses traîtres, ou que la lutte des classes n'est pas finie avec l'insurrec-tion, ou que l'U.",signes.txt,
3144,R.,signes.txt,
3145,Russie ne pouvait se mettre à la grande indus- trie sans violence...,signes.txt,
3146,"Ces réponses ne sont pas valables s'il s'agit du vingtième de la population - du dixième de la population mâle, - après un tiers de siècle.",signes.txt,
3147,U.,signes.txt,
3148,R.,signes.txt,
3149,"« assaini » le pays, s'il faut aujourd'hui « réédu- quer » dix millions de citoyens soviétiques alors que les nourrissons d'octobre1917 ont passé trente-deux ans, c'est que le système recrée lui-même et sans cesseson opposition.",signes.txt,
3150,"S'il y a répression permanente, et si, loin de se résorber, l'appareil répressif s’autonomise au contraire, c'est que le régime s'installe dans le déséqui-libre, c'est que des forces productives sont étouffées par les formes de production.",signes.txt,
3151,« prolétaires conscients ».,signes.txt,
3152,Russie ? Vient- elle de la structure politique de l'U.,signes.txt,
3153,R.,signes.txt,
3154,Ces questions et d'autres [333] ne peuvent pas être évitées.,signes.txt,
3155,L'un de nous écrivait ici il y a deux ans que la société soviétique est ambiguë et qu'on y trouve des signes de progrès etdes symptômes de régression.,signes.txt,
3156,U.,signes.txt,
3157,R.,signes.txt,
3158,"S.S., on de- mande quelles raisons nous avons encore de parler de socialisme à propos d'elle.",signes.txt,
3159,"Pierre Daix, il y a quelques semaines, que les camps sont « un des plus beaux titres de gloire du régime soviétique 201 ».",signes.txt,
3160,"Dans Lénine, dans Trotsky et à plus forte raison dans Marx, pas un mot qui ne soit sain, qui ne parle aujourd'hui encore aux hommes de tous lespays, qui ne nous serve à comprendre ce qui se passe chez nous.",signes.txt,
3161,"Et, après tant de lucidité, de sacrifice, d'intelligence, - les dix millions de déportés soviétiques, labêtise de la censure, la panique des justifications...",signes.txt,
3162,"Si nos communistes veulent ignorer la question, leurs adversaires n'entendent pas davantage la poser et rien dans ce qu'ils écrivent ne nous donne même uncommencement de réponse.",signes.txt,
3163,"Ce n'est pas y répondre que de parler de [334] névro- se : à lire les témoignages d'anciens détenus, on ne trouve pas dans les camps so-viétiques le sadisme, la religion de la mort, le nihilisme qui, - paradoxalementjoints à des intérêts précis, et tantôt d'accord, tantôt en lutte avec eux, - ont fini parproduire les camps d'extermination nazis.",signes.txt,
3164,"Ce n'est pas non plus répondre à notre question que de mettre en cause la bureaucratie et ses intérêts propres : on ne voitguère d'hommes qui se laissent conduire par l'intérêt seul, ils se fournissent tou-jours de convictions.",signes.txt,
3165,"Code de travail correctif, présenté par le délégué britannique à l'O.",signes.txt,
3166,N.,signes.txt,
3167,Mos- cou 202 .,signes.txt,
3168,"Il paraît probable que l'évolution qui conduit d'Octobre 1917 aux dix mil- lions d'esclaves, et qui, peu à peu, sous la permanence des formes ou des mots,change le sens du système, s'est faite de proche en proche, sans vue délibérée, decrise en crise, d'expédient en expédient, et que, dans sa signification sociale, elleéchappe à ses propres artisans.",signes.txt,
3169,Pierre DAIX : Pourquoi David Rousset a-t-il inventé les camps soviétiques ? p. 12.,signes.txt,
3170,Léningrad.,signes.txt,
3171,"Faute d'un fond sur lequel ils puissent la voir, les meilleurs s'étonnent sans doute de ces cris de haine qui leur viennent dumonde capitaliste...",signes.txt,
3172,"Regardons bien. Les formules du Code de travail correctif sont celles mêmes d'un socialisme édénique - il ne s'agit plus de punir, il s'agit de rééduquer ; lescriminels sont des aveugles, il n'est que de les éclairer ; dans une société d'où l'ex-ploitation est bannie, la paresse et la révolte sont des malentendus ; il faut mettrel'asocial à [335] l'abri de la vertueuse colère du peuple unanime, en même tempsqu'on met le peuple à l'abri des entreprises de cet attardé ; le mieux est de le re-mettre au travail, en lui expliquant avec une haute indulgence la grandeur de lasociété nouvelle.",signes.txt,
3173,"Après quoi, apaisé et sauvé, il reprendra sa place dans l'œuvre commune...",signes.txt,
3174,"Pensées du XIXe siècle, qui restent touchantes, et peut-être plus pro- fondes qu'on ne croit, puisque après tout on n'a jamais réussi jusqu'ici à doter leshommes, au départ, de chances vraiment comparables, puisqu'on ne les a jamaistentés par le bien...",signes.txt,
3175,"Et voilà que ces idées de jeunesse se mettent à grimacer com- me des vieillards, ces pensées innocentes deviennent le comble de la tartuferie etde la ruse quand un citoyen sur vingt est détenu en leur nom, quand elles décorentdes camps où les hommes meurent de travail et de faim, quand elles couvrent larépression d'une société durement inégale, quand, sous couleur de rééduquer leségarés, il s'agit de briser les opposants, quand, sous prétexte d'autocritique, ils'agit de reniement.",signes.txt,
3176,Alors et d'un seul coup leur vertu se change en poison. Mais cela n'est pas senti si clairement.,signes.txt,
3177,"À côté des cyniques et des pervers, qui se trou- vent partout, sans doute bon nombre de jeunes héros soviétiques qui n'ont jamaisvécu dans un pays sans camps prennent sans ombre de scrupule le parti de labienséance.",signes.txt,
3178,New York leur donne occasion de reconsidérer tout cela.,signes.txt,
3179,Parti plutôt qu'à la prise de conscience.,signes.txt,
3180,"Dans l'équation de Lénine, - les Soviets plus [336] l'électrification, - ils se sont toujours intéressés de préférence au second terme.",signes.txt,
3181,"Alors, puisque l'U.",signes.txt,
3182,R.,signes.txt,
3183,"Marx, de remarquer que, chez Marx, l'infrastructure, ce sont les forces productives, en d'autres termes, non pas l’outillage seulement et les richesses pro-duites, mais les hommes au travail, des hommes encore.",signes.txt,
3184,"Ils ne sont jamais entrés dans ces subtilités, et leur matérialisme a toujours été bien peu dialectique...",signes.txt,
3185,"Et puis, tout cela est si loin ; voilà bien longtemps qu'il a fallu en rabattre sur laspontanéité des masses.",signes.txt,
3186,"Koestler, pensent-ils, a très bien expliqué cela : on ne fait pas sa part au sentiment, si on lui donne quelque chose, il prend tout ; il ne fautdonc rien lui laisser.",signes.txt,
3187,N'y pensons plus. Le canal de la Mer Blanche sera fait. Les bases de la production collective seront affermies...,signes.txt,
3188,"Russes, former à l'art policier et à la dénoncia- tion une autre partie de la population, à la servilité ou à l'égoïsme l'armée desfonctionnaires.",signes.txt,
3189,Voilà sans doute comment les meilleurs des communistes sont sans oreilles pour dix millions de détenus.,signes.txt,
3190,"En regardant vers l'origine du système concentrationnaire, nous mesurons l'il- lusion des communistes d'aujourd'hui.",signes.txt,
3191,Mais c'est aussi cette illusion qui interdit de confondre le communisme et le fascisme.,signes.txt,
3192,"Si nos communistes acceptent les camps et l'oppression, c'est parce qu'ils en attendent la société sans classes par lemiracle des infrastructures.",signes.txt,
3193,"Ils se trompent, mais c'est ce qu'ils pensent. Ils ont le tort de croire dans l'obscurité, mais c'est ce qu'ils croient.",signes.txt,
3194,"Les camps nazis por- taient, eux aussi, les fameuses devises de rééducation par le travail, mais, à partirdu [337] moment où furent établies les chambres à gaz, personne ne pouvait croi-re qu'il s'agît, même en intention, de rééduquer.",signes.txt,
3195,"Parti au sens fasciste a été cal- qué sur le parti au sens bolchevik, et comme le fascisme a emprunté au bolche-visme ridée de la propagande.",signes.txt,
3196,"Jamais nazi ne s'est encombré d'idées telles que : reconnaissance de l'homme par l'hom-me, internationalisme, société sans classes.",signes.txt,
3197,"Il est vrai que ces idées ne trouvent dans le communisme d'aujourd'hui qu'un porteur infidèle, et qu'elles lui servent dedécor plutôt que de moteur.",signes.txt,
3198,Toujours est-il qu'elles y restent. Voilà ce qu'on en- seigne à un jeune communiste russe ou français.,signes.txt,
3199,Führerprinzip.,signes.txt,
3200,Cela signifie que nous n'avons rien de commun avec un nazi et que nous avons les mêmes valeurs qu'un communiste.,signes.txt,
3201,"Un communiste, dira-t-on, n'a pas de valeurs.",signes.txt,
3202,"Dieu, personne ne peut vivre sans respirer. Il a des valeurs malgré lui.",signes.txt,
3203,Nous pouvons penser qu'il les compromet en les incarnant dans le communisme d'aujourd'hui.,signes.txt,
3204,"Encore est-il qu'elles sont nôtres, et qu'au contraire nous n'avons rien de commun avec bon nombre d'adversaires du com-munisme.",signes.txt,
3205,"Or ceci n'est pas affaire de sentiment. Nous voulons dire qu'à mesure que, géographiquement et politiquement, nous nous éloignons de l'U.",signes.txt,
3206,R.,signes.txt,
3207,"S.S., nous trouvons des communistes qui sont toujours davantage des hommes comme nous,et un mouvement communiste qui est sain.",signes.txt,
3208,"Russie même, les camps dissolvent l'illusion humaniste, les faits vécus chassent les valeurs imaginées comme la mauvaise monnaie chasse la bonne.",signes.txt,
3209,"Martinique, il se trouve sans cesse d'accord avec lui.",signes.txt,
3210,"Un lecteur du Monde écrivait dernièrement à ce journal que toutes les déclarations sur les camps de travail soviétiques pou-vaient bien être vraies, mais qu'enfin il était un ouvrier sans ressources et sanslogis et qu'il trouvait toujours plus d'appui auprès des communistes que des autres.",signes.txt,
3211,Et le Monde aussitôt d'ouvrir une souscription pour qu'il ne fût pas dit qu'il était insensible à la misère.,signes.txt,
3212,Le malheur est qu'il ait fallu cette lettre pour appeler cette philanthropie.,signes.txt,
3213,Chine du chaos et de la misère pittoresque où le capitalisme étranger l'a laissée.,signes.txt,
3214,"Quelle que soit la nature de la présente société soviétique, l'U.",signes.txt,
3215,R.,signes.txt,
3216,"S.S. se trouve grosso modo située, dans l'équili- bre des forces, du côté de celles qui luttent contre les formes d'exploitation denous connues.",signes.txt,
3217,"« libre entreprise » soit possible ou souhaitable, ni en général que la critique marxiste soit caduque.",signes.txt,
3218,"D'où nous ne concluons pas qu'il faut montrer de l'indulgence au communisme, mais qu'on ne peut en aucun caspactiser avec ses adversaires.",signes.txt,
3219,"La seule critique saine est donc celle qui vise, dans l'U.",signes.txt,
3220,R.,signes.txt,
3221,S.S. et hors de l'U.,signes.txt,
3222,R.,signes.txt,
3223,Russie et localise sur elle la critique est une absolution donnée au monde capitaliste.,signes.txt,
